,region,townsize,gender,agecat,ed,edcat,jobcat,union,employ,empcat,retire,lninc,inccat,debtinc,lncreddebt,lnothdebt,default,jobsat,marital,spoused,spousedcat,reside,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,homeown,hometype,address,addresscat,cars,carown,cartype,carvalue,carcatvalue,carbought,carbuy,commutecat,commutetime,commutecar,commutemotorcycle,commutecarpool,commutebus,commuterail,commutepublic,commutebike,commutewalk,commutenonmotor,telecommute,reason,polparty,polcontrib,card,cardtype,cardbenefit,cardfee,cardtenure,cardtenurecat,card2,card2type,card2benefit,card2fee,card2tenure,card2tenurecat,active,bfast,tenure,churn,lnlongmon,lnlongten,tollfree,lntollmon,lntollten,equip,lnequipmon,lnequipten,callcard,lncardmon,lncardten,wireless,lnwiremon,lnwireten,multline,voice,pager,internet,callwait,forward,confer,ebill,owntv,hourstv,ownvcr,owndvd,owncd,ownpda,ownpc,ownipod,owngame,ownfax,news,response_01,response_02,response_03,ln_TotalSpent
internet,0.019668277079025017,0.002628797480139841,-0.012860678571756462,-0.118885041383408,0.4634435144678478,0.45132626025980566,-0.03965328581107585,0.004662262722265871,-0.15477082392072608,-0.14803497664816023,-0.08143631429373364,0.07662786894035134,0.07013580117802062,-0.003861538658119326,0.04182558513098999,0.046572392273721855,0.07960126734330047,-0.058959650896131775,-0.02105984713713836,0.044425380340730666,0.07138795145538654,0.027367943865729643,-0.00022435366963451076,0.01688417292015505,0.011679192032916407,-0.007833163135689124,0.015925242284660746,0.023072892469775282,0.010831238938602333,0.022765223207049302,0.0030240023186427277,-0.1041450640348295,-0.09164480882046198,0.00302558186894636,0.01262046837211058,-0.0021422471567209785,0.055665216177006246,0.030427775663411493,0.002139463397878998,-0.008412812260229642,0.0032392299580701867,-0.007386280316685374,-0.010536066023570219,0.005733064775565584,-0.007214334017730589,-0.030403716478991708,-0.01640426272737106,0.030437899886456645,0.018818151809081137,0.004531376347308045,0.002187425974903141,0.004018245481828449,-0.0009940652864343345,0.012320429166875953,-0.00645277203261091,-0.02746346444497122,-0.012955368807853213,-0.02048125297501653,-0.0033153466242785336,-0.11477720573885525,-0.08957913013153884,-0.023977102794092306,-0.005689245149452052,0.00013193503154484976,-0.002061103082638682,-0.10944428747876316,-0.09343397817242449,0.021283706282930262,0.011400395747745339,-0.10292531484023512,0.2917629216070055,-0.08264757178989204,-0.09172078791768239,0.011150850958994754,0.0039173468364321245,-0.002950071346350143,0.599482901891044,0.6097597008261814,0.5869907278943106,-0.05380458546719394,-0.0526390261924884,-0.06957935487762541,0.4123831962893984,0.4236514057102755,0.4036059923017957,0.30109738242931305,0.3737644638810144,0.3893078018903551,1.0,0.014353890476718319,0.0103200495353859,-0.002222422795705464,0.5728802900763805,0.008504384815615303,0.013394139060574328,0.0055757830413139505,0.01042705384001598,0.007202019185019209,0.3479578187796522,0.6305628542459449,0.4289570557723656,0.4532831439585733,0.32866683276309067,-0.0734352481790163,-0.10243017800954071,0.033039601792839185,0.1012447268569812,0.07392868414746238
callwait,0.019332231792321127,-0.011352107009062973,-0.02492023471948803,0.008282683335923158,0.045580351825152125,0.04710593944935068,0.030651895422535137,0.0143895020133505,0.03675878086333963,0.05852389229863214,-0.0874764979326981,0.17327832124388695,0.1677558814750379,-0.011931699204931097,0.08137624071490954,0.10084859863464553,-0.0036953699369956573,0.024596455871959848,0.013559391095433084,0.019537142219085292,0.0235228942499148,0.015056642363767277,-0.018819034890084053,0.022231567825198337,-0.0011406769723127726,-0.0001991053903397094,0.0031909074901279684,0.0011878474786474267,-0.016345305438071667,0.05895138222201044,-0.02840136636190059,0.001558362783043873,0.014426439322972443,-0.0131028549322359,0.021304842387329985,-0.0027046200302704975,0.13793873956899105,0.08716148215779343,-0.0047951888687515895,0.010340370878217821,0.01580841894991935,-0.024925932802169856,-0.013038943349472004,-0.0022786047684121577,0.009933974644191565,-0.00030163995136581586,-0.00239236450869421,-0.010198038412515372,0.0066426140246208494,-0.006751446911242262,0.005347188352568481,0.026375152575174532,-0.012663097712835442,0.007044688252071851,-0.01312384252098035,0.02449556595136228,-0.014772016951872654,-0.005874181865784242,0.010647357130670939,0.01623292298348835,0.03272008622886156,-0.043227335751501506,0.0049479358310029215,0.036936922227415105,0.0037523625656306317,0.023439557922617163,0.03243935277377924,0.007166898424847899,0.00562467745955635,0.025239002255223263,0.002380882114427723,0.018423039119936382,0.02646105665741365,0.6212380822638252,0.6405782916976317,0.619284782097298,0.004885547827456842,0.035348590667587346,0.023859488204771715,0.3407320251205652,0.3420874971730658,0.2909138067151975,0.3839975223889379,0.39495904524035613,0.3874111772952315,0.00823508111499447,0.3670393232910939,0.36428119490959343,0.014353890476718319,1.0,0.6049593442028963,0.611683616957612,-0.00411420485956401,0.03937844135113074,0.026603834194350178,0.04340439334384497,0.0283969812797753,0.04468410304952091,0.2973118247255808,0.01614895477130789,0.024295250608884354,0.01591745684173884,0.29439882132547845,0.018542600225362083,0.07633973132274559,0.040655570058772794,0.012234801399815278,0.05511930675644311
forward,0.02608453205274332,0.0028233899509477155,-0.017734453442486444,0.005250138740955066,0.038577619129270706,0.03607287410495418,0.019355159363718937,0.0175056309958304,0.029283216926192995,0.04434037136683794,-0.08089789132113344,0.15336516780295553,0.14933169199642157,0.006646739098891979,0.07558372694799326,0.10488418465875596,-0.0007397344710773407,0.018291617177671998,0.02730548307984358,0.02936269748986898,0.030706231843253114,0.020329866320353468,-0.01742281739625825,-0.007511750066610383,-0.009146267141432702,-0.0007456883151522735,-0.0016778072715982195,0.0042803013448385685,-0.001471554939317179,0.06057110975013818,-0.013873192676018503,0.003230274554209005,0.013158023612590209,0.0025010606371582444,0.035281855144600305,0.0146541807315672,0.12794685370956643,0.08599681775998982,-0.007928289711407977,0.027934972562264203,0.010150204874990076,-0.026936916820781004,0.0003112478509527739,0.00719270428161804,0.016074237202895234,0.016614133573309476,-0.0016716579001303715,-0.01668729750076987,-0.0018624174168688694,-0.0051622413978347015,-0.003986314627961644,0.0033154212251138423,-0.0018584822338082038,-0.006184381008420767,-0.023368838530354832,0.01749393015210946,0.0013168354158272267,0.015609877424482806,0.01113759830831014,0.010494391678695968,0.01726220833773445,-0.026571161487647533,0.0016089265108629545,0.02966825737250813,0.015555921151263774,0.014846388541870401,0.019645316377696967,0.014606382283152364,0.01118911542635546,0.0065163235431528925,0.004198131822942147,0.0012415556430705012,0.006092262503896694,0.6116954121210046,0.6256566828238607,0.601699460582498,0.011872438510672576,0.04158822039695964,0.026387870133517507,0.3267216028597898,0.3323424541454292,0.2736516242185542,0.384714931039677,0.3942389407243897,0.3840241923203026,0.00430423874715054,0.3823015965268472,0.354956260079522,0.0103200495353859,0.6049593442028963,1.0,0.6141495937450016,-0.019897001336297918,0.024311451983660647,0.011552733781597114,0.03141104650478772,0.0137053830366747,0.03914245242168469,0.30665486069629605,0.016095044974454367,0.012405992975351054,0.004854299928866908,0.30226843178551127,0.001877993976829237,0.07536259885891226,0.051324271701185774,0.03357729868981008,0.051737610803376015
confer,0.028630064216082458,0.0028017131668562094,-0.018901995467581343,0.012626107235692173,0.04420704240446903,0.04656804820753741,0.004103123671313948,0.017470959670491004,0.028524916835133918,0.04162874386555979,-0.08890857715776906,0.17245972142801844,0.16382297982778668,-0.006228264806623174,0.07581963698000548,0.10435686038431045,-0.0025885890711602804,0.014967391621298117,0.039526854881602465,0.04402746219712495,0.045428414405697386,0.03890590140650971,-0.0050966214711834915,0.005112463801040866,-0.008795636495370724,0.007517490682671268,0.01626637132052911,-0.007994143345936863,-0.0044650257670668355,0.060737393191921014,-0.022632371065924528,0.008923083619241254,0.02030068340725431,0.01986591769990122,0.03427338172657138,0.013102035382706144,0.14000566067829467,0.09566677194146679,-0.005383958969709775,0.012679612457573552,-0.016674584695389526,-0.033433951535435505,0.017315287681923346,0.014232280640092576,0.02285758014594868,0.01521374721700206,-0.009234766475948885,-0.01908940705643259,0.007394303468737911,-0.00270212876310862,-0.0009834756934125972,0.018117827369069847,0.007172289763259842,0.01109013714949847,-0.004487748606689371,0.01860770395008689,-0.014223744140461972,-0.003534633218897875,-0.0006350778371770713,0.010747332197758254,0.032105012230184984,-0.03201380681739893,0.007348457390419506,0.026069886728870416,-0.0045245731298628016,0.017093239590192297,0.030932152406894717,-0.006212382243048668,0.023144599846410555,0.016671816937652194,0.004467531082313954,0.014795051125622585,0.020873458681817805,0.6296119716048196,0.6459565046367892,0.6231726618366207,0.012238574637872809,0.04145800019653267,0.025628711326884466,0.3323964550404386,0.33488160801154376,0.2794782135235389,0.370794402473247,0.3812658388719599,0.37092792241122635,0.0021818998054042695,0.37710339925325675,0.35891940790110155,-0.002222422795705464,0.611683616957612,0.6141495937450016,1.0,-0.02869688791429729,0.011243103309597728,0.0022829060364074946,0.04856157074167652,0.02778378408771981,0.03615463946759681,0.30233794235498496,0.0029968344551149547,0.008585339376349208,0.003389987217611519,0.3026725872013055,0.02364720060869122,0.08707685808543195,0.0319015693000585,0.05513722221647747,0.05530657109386489
ebill,0.009907836814210922,-0.008546003001364752,0.02033532188797184,-0.11488880079266019,0.42786474025988863,0.41626945021895206,-0.04253979697387248,0.0040517166739202975,-0.15181661030613464,-0.15178241223778205,-0.06657784666338973,0.06252244765108594,0.055471341256527223,-0.00825095601664946,0.025804031196933933,0.033619917542420164,0.09096699150614895,-0.05677943082865185,-0.026872523111204426,0.03314099967736452,0.05762784221318715,0.011270074551142534,-0.002534319802180101,0.007406356622062842,0.012376620481072655,0.002691826536917557,0.014207180851878717,-0.005563706885986446,-0.009831302124203292,0.016171697318635554,0.010232626323231766,-0.09941800160662333,-0.0881143443381857,-0.0005251499752866241,0.0077166935355204025,0.0037086854009776545,0.03669103937809754,0.020292795108813086,0.010885643048082008,-0.014176517727980764,0.00045469546242198186,0.002376115253317959,-0.006739730559181801,-0.014982226096411208,-0.02145972380698272,0.0011469347300859115,-0.00999417058961428,0.038171624473783014,0.002442196836826412,0.007798914404989162,0.018271637663255978,-0.0028831550563015677,0.007372431570821049,-0.010178875179711791,-0.011357960099016292,-0.010220150390226179,-0.0047664485969190285,-0.009245747167542276,-0.003019693510816695,-0.10678068546037597,-0.0894115567510101,-0.0335450592023113,-0.006494769832849999,0.0023435425830028466,0.000764364678995618,-0.100621620928457,-0.09016013270490525,0.024199028010180153,-0.0036128087600809143,-0.09509173984497,0.2747601752102418,-0.08200064416026932,-0.08517347948454321,-0.0024966839989986746,-0.010924948951645932,-0.019403033684249768,0.5587319198268288,0.5654959302501918,0.545844357600621,-0.0543075470389702,-0.05640669283502703,-0.071215128893056,0.37913359677353364,0.38709721773735284,0.36973212753163875,0.27600304565572253,0.3524088971856082,0.33772009019245036,0.5728802900763805,-0.00411420485956401,-0.019897001336297918,-0.02869688791429729,1.0,0.005295356074510764,-0.0158643413310613,-0.004364518693016341,0.003876844153394342,-0.009840818373281815,0.3180199067260394,0.4701922002606501,0.4165001020063563,0.43908388772682305,0.29392626001153277,-0.06787720216780085,-0.07690090757402199,0.02966992081634997,0.08737239004627846,0.03157576571937261
owntv,0.03277829642433193,0.02638412166316391,-0.000600304721067945,-0.059941709253173846,0.027896292185370875,0.030799288579591598,0.0035506068776861464,-0.004957835160100253,0.016139468611374632,0.017323327196508538,-0.1982604029004373,0.22169105015738988,0.14232679998790063,-0.0028520453855344382,0.11774974743031799,0.14888816869453964,0.025232896463751046,0.012290116776547757,0.03969044287872862,0.04068048129511509,0.038969021763889236,0.041446783315457994,0.004554963976697031,0.0006880449820082673,-0.0050592573884920096,-0.006050939768582815,0.01017657414910779,0.0031667833302542483,-0.0035079242901312037,0.059320950277834954,-0.020893754010045625,-0.013828106924045312,-0.0022037410196087083,0.015504006474362009,0.06265496220633686,-0.00659502080618606,0.11044969857890741,0.06882775099909107,-0.0005461403695973126,-0.02034220847956081,0.0009082402019658239,0.01770507074374594,-0.014200126033038735,0.0036761847387076665,-0.006596993306762504,-0.004694169909327782,0.004648560759653431,0.00584060509743827,0.011708340921507108,-0.004380759224558022,-0.00023751532055518184,0.011800165566706424,0.022328763116682332,-0.0050357637102040114,0.008220317753259576,0.013981590835863925,-0.004018736056140685,-0.0027795513979367364,-0.007365951763855792,0.022492251128641554,0.03255889939774964,-0.050338330749496174,0.004151677331876198,0.010234302891538276,-0.00034903315143427956,0.026498088113909038,0.032411723949975955,0.01429769783711696,0.01302155692078383,0.036897580584843145,-0.008816497176964484,0.0418250557021766,0.061744463369611854,0.013711593237479695,0.01998975719447386,0.030119776855523226,0.02600876370840803,0.02776299457376324,0.03367783507366145,0.023599589377484142,0.027696722491937727,0.032774114267224,0.027387667512745264,0.02841226756985991,0.031810923784902446,0.038732170161081395,0.01600816654824992,0.0205658252535536,0.008504384815615303,0.03937844135113074,0.024311451983660647,0.011243103309597728,0.005295356074510764,1.0,0.5001746494053954,0.34409297828037194,0.37256339026611524,0.3910850750575056,0.03121313436739438,0.00573867617718692,0.020848700515550263,0.028993063255577194,0.020987312232014565,0.009826709029475092,0.0005925008290241584,0.004755346986389798,0.018972376439295363,0.0854608517041058
hourstv,0.007721453760656233,0.000733029459113698,-0.00465521686946823,-0.0197395689005351,-0.009503169325876583,-0.008986733417752824,-0.030834552563164655,-0.009686754556174477,-0.00041774616275269775,-0.004440240053382054,-0.10294454443338624,0.10648789773361342,0.06453339534823405,-0.012902429206557969,0.03850326753029953,0.06031613097425193,0.009482012130717244,0.006806418577422916,0.0347491942670994,0.028921897405441047,0.026671450994726748,0.026783156618995965,0.0029336999767607423,0.0065918615340718875,0.0011721958318558156,0.00828413232811334,-0.003988627584949048,0.008718760294008638,0.0174827599512422,0.007179615368069798,-0.04749732142852185,-0.001570381785301715,0.008707425431725613,0.00849502215901345,0.01954219050755389,0.0014410718668207542,0.04644135832926539,0.027977221949144128,0.0007803878188941967,-0.016545434301177036,-0.003851552321744371,0.006946760263791274,-0.01598877700960252,-0.017595525734825545,-0.012668611036657186,-0.01666471727424392,-0.025037251321201572,-0.0027238605368698075,-0.0012909287118130317,-0.011286960138406098,-0.02498998631479765,6.937340927195418e-05,0.000969084329889691,0.010681022146154944,0.008011372501580932,0.026038111938783463,0.009345652267633045,-0.014807673325195832,-0.0010965445394644346,0.017167445803107743,0.033479759512570324,-0.018429267229844976,0.0022716345753989505,-0.012552362660180784,-0.021811059264802594,0.015091179065339947,0.026441710363390207,0.0073081705625823706,0.002008114000349865,0.026914987222071432,-0.015010605756103634,0.034143274910277875,0.04529278663072054,0.00218572111886495,0.007430463384753289,0.011350629445596326,0.012329354541246326,0.012915185609340173,0.018957370020692633,0.01754289563692888,0.020082556720497143,0.021792656458063983,0.0017573051830965796,0.003084273902416027,0.0035556529776059912,0.01362665843965321,-0.007429501969680909,0.0019295157132021372,0.013394139060574328,0.026603834194350178,0.011552733781597114,0.0022829060364074946,-0.0158643413310613,0.5001746494053954,1.0,0.17247061580742098,0.18118567684231832,0.207198722156406,0.005775639841151035,-0.005364308923476272,0.013221665169981958,0.004479572716308873,0.009334147366150788,0.013717561444291615,-0.012955797232172063,0.015714606173856855,0.0285993490956982,0.04713475309393216
ownvcr,0.02206062303825099,-0.004752783521180746,-0.0035697589115906542,0.1263226607848628,0.06450525192520666,0.06982142623885874,0.025123582514733695,0.005636076392702999,0.12683232578484133,0.16811525016232506,-0.14545801638402978,0.3599187229331118,0.28722555068620237,0.0043123293388060814,0.19806084048785372,0.23401811835262512,-0.07843177659479665,0.14077713008741732,0.06573008100735676,0.07030371361680433,0.07042511195373671,0.0015939361225947748,0.016023241064449207,-0.012117939001985593,0.012504174110909289,-0.007811618192025254,0.027021947362242987,-0.00817504607973001,-0.009921318892124316,0.09041984458199985,-0.035651837683377464,0.1449691653529077,0.19012374687788888,-0.00434027679071616,0.058967606776559434,-0.006533936702703972,0.21112678938416812,0.1412893575510841,-0.018590559704858466,0.010998063693164141,0.009587176840823556,-0.018350065423888413,-0.008417248963118126,0.005446756683353811,0.004365713546183808,-0.00390872814808184,-0.0066395331308618825,-0.004264342313901919,-0.004211370206246567,0.007343267079099269,0.005046372781265614,-0.01411251567034472,-0.0028454011961168853,0.01325782955530654,0.0415440781306119,0.003881770301459737,0.008333440590819351,-0.02418477989701845,0.005679452803226763,0.20050366953153828,0.2673895363617869,-0.05163142228995713,0.0028209685349655034,-0.0017079079170237788,-0.01844720577396841,0.20992552087618344,0.2522498504229149,-0.04521183475086145,0.0335939372118692,0.23652443391737935,-0.09951868267117135,0.23952731852290465,0.3026350993980377,0.035588266193994585,0.055071142957664375,0.08831009507479777,0.010348538144705719,0.018206050930391796,0.05384395949469135,0.1280424458033058,0.13546197672048113,0.18123615063480794,0.031537438471958314,0.042055333414879305,0.06742423420788374,0.13112757928469115,0.040494631409996755,0.03150872621350982,0.0055757830413139505,0.04340439334384497,0.03141104650478772,0.04856157074167652,-0.004364518693016341,0.34409297828037194,0.17247061580742098,1.0,0.480245188836984,0.4932300514699392,0.0463579623864061,0.0030471368964206714,0.017602261984759587,0.017815719257841027,0.03464804664453928,0.1447383294896235,0.008523699034184528,0.01878606471641822,0.02915717233437958,0.1605305737495939
owndvd,0.01131912358544654,0.016187501196514215,0.012180538774173686,0.12084796159015321,0.06218149279224393,0.06656944353263751,0.011965734242657428,0.012555199394975495,0.12441327654254634,0.16062107605062445,-0.15500812104258477,0.36437344377282005,0.29289103255597415,0.01963409409154033,0.20483400485943695,0.26033913003647613,-0.055176814719085386,0.1267193676891109,0.07900220579330251,0.08032990591033912,0.07964811013094253,0.016919130390146135,0.01585733426507866,-0.02189515646306392,0.024045893048132955,0.0175247063638056,0.02066110806567868,-0.02254432233223776,0.02155077414856299,0.07516028068725508,-0.02018910702628457,0.14389898584904334,0.18418947248383624,-0.005216840654795302,0.056620751964586165,-0.022377038799652353,0.21175157233140635,0.13643543519311266,-0.018148788739430946,-0.014892605156674548,0.013859406527443566,-0.00845989390577508,0.000500128402880219,-0.010971781849563244,-0.013732631528806133,0.002017799801473093,-0.005379558394553022,-0.004330776342217704,-0.00366042688032306,0.012883782197516241,-0.008412465590415906,-0.005072328483579851,0.00027418107620596225,-0.010603526288974522,0.03506437440981278,0.002724425379882244,-0.0057133718871395425,-0.003501175760608356,-0.003642238449011069,0.1972940164645489,0.26342036783275274,-0.04092756222621381,-0.016036416304145016,-0.025049858081432633,-0.005711354829261909,0.20824287689267776,0.25100265717663434,-0.026668237706847446,0.05176525418110033,0.23481348575696104,-0.09595974973862259,0.22745426268174232,0.29267888901206207,0.04199172961740502,0.061947832496855045,0.0948336764840061,0.007848250378188744,0.016529257084086355,0.048399536157538725,0.10641952394450477,0.11136177713302474,0.16358852827441228,0.02909771563896983,0.040753052035477286,0.06303848242196186,0.14239454090751935,0.03546639054604881,0.02858228887973202,0.01042705384001598,0.0283969812797753,0.0137053830366747,0.02778378408771981,0.003876844153394342,0.37256339026611524,0.18118567684231832,0.480245188836984,1.0,0.4548347443708552,0.045886157621877706,0.009406383211213695,-0.0014044357674498306,0.012991740234421173,0.03760379615656688,0.13141220517683339,0.000296279688300829,0.01921886885232462,0.04533226459020808,0.16421992626382426
owncd,0.04858873721619382,0.020474843844562336,-0.002860503032320821,0.07888828999459925,0.05318943924395709,0.05656300685435941,0.022038144770403813,0.006250670326297047,0.10687422370674178,0.1381734136849915,-0.16531799028450186,0.33840585135364776,0.2595583920695699,0.002758528712157096,0.18918206354302375,0.2207359328791062,-0.051511308363306495,0.11291642685726454,0.05971451679329068,0.057765336672637585,0.05441426921093593,0.009481550287671472,0.0038371885728592145,0.00787419795002242,0.016317297907525247,-0.013042375931764983,0.024587434058625648,-0.0039854589130637,-7.108754829488567e-05,0.07699488501465687,-0.03998869351237788,0.11156033525659195,0.14367827326748342,0.0029827990705642445,0.07747569689690507,0.010443331248441497,0.19504270083792247,0.1336104731149215,0.0003357593377964265,0.008808359610030302,-0.002498677428956718,-0.014530504494396947,-0.003175716013514295,0.006511991870026188,0.011356586781812433,-0.010709881691571351,0.0004753791382661422,0.00014792702089412192,0.01812471982215662,0.011427395968860334,0.008933268309947003,-0.018057316555936065,0.010642177695941729,-0.024421399243456193,0.02643793472840354,-0.002042122060359913,0.014536931868813122,-0.010762688670853369,0.0015742510091334397,0.15886079391391594,0.21469944865516055,-0.050926237353436606,0.006314582861064818,0.00030318101226447743,-0.02068531280613789,0.16867072223608398,0.2032576341611974,-0.013489810898998847,0.02859380404254867,0.19519031952143195,-0.08803946490120604,0.19304471500188305,0.25253350985696565,0.03967149115616537,0.05581865391409851,0.08329229241013895,0.022767191995727874,0.028916646146575766,0.05547286261786438,0.08973231582703688,0.09618583997752801,0.13575849209045135,0.040211501337658405,0.04878892586750735,0.06685716420164248,0.11522526504413352,0.04833738389259496,0.03135640634425838,0.007202019185019209,0.04468410304952091,0.03914245242168469,0.03615463946759681,-0.009840818373281815,0.3910850750575056,0.207198722156406,0.4932300514699392,0.4548347443708552,1.0,0.04292840124276196,0.007657441549907389,0.016008230742578393,0.015249438686331752,0.05019282364852081,0.11967366912272247,-0.002627469361567351,0.015717721621289756,0.04073575250648414,0.15436090958092513
ownpda,0.04022848898001522,0.022169747193783847,-0.0011159420271370786,-0.05948969297056547,0.2998708446875252,0.29312545473795526,-0.009352225881295723,0.019564592968862878,-0.07040794169241119,-0.05400990589289395,-0.0975584717867479,0.15675849986331788,0.14706248346682463,0.0013468181559225967,0.09425055649098504,0.10309075414656262,0.032559116923427556,-0.02678237563913139,0.0073909861622945,0.04644935220712348,0.0635921970532055,0.02720480438307809,-0.019077894173218087,-0.0008539264751318863,4.847484809040207e-05,-0.0013451716911534158,0.03582540949093837,-0.0019484408613003343,-0.0012396746508054864,0.059167250925855785,-0.009153895042819934,-0.04792539983092114,-0.03492339304559209,0.006393023722719308,0.014017827169749073,0.00036848105824142686,0.10590087682492444,0.06215461297585343,-0.014015826079008538,0.02617995585828337,0.016148510917986608,-0.01286557880816645,-0.015388023581315814,-0.005120012072392225,-0.01251796668450763,-0.021371825065645795,-0.02121561091071549,0.0002089590618035537,0.02425261450657225,0.012603146265247117,0.01129665441257442,0.003908616531351156,-0.013482093960081308,-0.008535077826917791,-0.0018645972848182874,-0.012540417917037373,0.0207347636533102,-0.010868794971906777,-0.002225892382910728,-0.05784138494713145,-0.0313789563256819,-0.0188307375720081,0.0031647097881048283,0.013102545964471825,-0.004012267330762623,-0.0512734674592383,-0.03522647733135712,0.024681078874703184,0.015106710252916473,-0.04512431003463287,0.17735711600666523,-0.04053275773319889,-0.0348368251755939,0.30681444970869237,0.3202237043335297,0.300625399503689,0.34167211231286737,0.3771463329491338,0.35467480354636793,0.13972044444775442,0.14762693296622753,0.11041374861919591,0.5525606548943871,0.577536241638673,0.5555507759038587,0.18286533012214065,0.504420313271032,0.5024708247896343,0.3479578187796522,0.2973118247255808,0.30665486069629605,0.30233794235498496,0.3180199067260394,0.03121313436739438,0.005775639841151035,0.0463579623864061,0.045886157621877706,0.04292840124276196,1.0,0.26922010089578136,0.24615714063429722,0.2596710122361885,0.43410369391225234,-0.0379491611858991,-0.023472382057607447,0.021607500528792997,0.07711596724646773,0.07023626256099628
ownpc,0.020596103095384777,0.0028687227231113635,-0.006962566283829168,-0.12319195492598073,0.43503435030280174,0.4146193557263217,-0.03792944252226094,0.006489376437016662,-0.16133652368742535,-0.15239428129450508,-0.08890592151346934,0.05822598071763167,0.05235094507235073,0.00955295325967253,0.033209274737646254,0.04534681385920479,0.06465175575054971,-0.08053340974558224,-0.03517210298486594,0.02401188605690768,0.047637412450772174,0.01921272832070011,-0.006876778352334251,0.018475761693729522,0.003941324186270465,0.011567311193636165,0.005402450445253988,0.011097323741568273,-0.001372923804941567,0.03689744127391695,-0.011309704312763982,-0.10419848977618716,-0.09921272026265382,0.0024695910660870782,0.016226742286958057,0.0014118333976128835,0.04482561531976793,0.026838600902239048,0.012776817518549357,-0.015725636075636606,0.006645308656463395,-0.0018430908678996286,-0.002093790895072027,0.015551656730902997,-0.01023547033073117,-0.009786958206151192,-0.01472000622748467,0.03270216283464675,0.01584746235612653,0.01165147858524295,-0.0013758212963031317,0.0033641368781447438,0.001625528810962915,0.013026608371587613,0.005552473684898551,-0.027570145995423494,-0.01749134756596817,-0.0272427664935592,-0.006906024596610769,-0.11377073331464643,-0.09375444466639661,-0.00785071677522368,-0.01014599977614762,-0.014326749546281452,-0.009892839429207476,-0.11166173578168559,-0.09793945181060817,0.03707515130192797,0.03080841156431613,-0.10438613901470435,0.24127796325168882,-0.08627348496304425,-0.09181009802916618,0.0093062179620587,0.0014176992039278864,-0.006754287896689618,0.4715644981884085,0.47188347215818566,0.4599880495571512,-0.04882734647989409,-0.04866998016880172,-0.0670216906788208,0.34300984618394914,0.344092684881337,0.33289878175585025,0.2612115544138927,0.3271038415034105,0.31824110819474616,0.6305628542459449,0.01614895477130789,0.016095044974454367,0.0029968344551149547,0.4701922002606501,0.00573867617718692,-0.005364308923476272,0.0030471368964206714,0.009406383211213695,0.007657441549907389,0.26922010089578136,1.0,0.3968330703165734,0.4193621580782841,0.2439235123834112,-0.06175252552670712,-0.10719362367919849,0.03989083535692028,0.0893883894688929,0.04359534389523227
ownipod,0.00750375526467471,0.005294361823327882,-0.021319487443966147,-0.20868953188143952,0.3692557414083484,0.3574810397546767,-0.026887992055816524,-0.005895171608928878,-0.19810992296207786,-0.19271613156840245,-0.13278886501384185,0.062120049146521444,0.045009718772990315,0.013959741387708037,0.042624772619850974,0.06134758163972059,0.11330462957840862,-0.09207391645363824,-0.02448774919487498,0.018496861853586195,0.03717984042784543,0.04285872409055632,-0.013004629307351698,0.022536785130716955,-0.011761738051016704,-0.003954510949205395,0.01296501790126997,0.0028535148776429563,0.012582665106112627,0.03604473261687652,-0.0003798024593058119,-0.17624300850916177,-0.16583211507543918,-0.003955748333806901,0.019689607134740723,0.0013859025066260305,0.025012112877884664,0.0048128023449730386,-0.03189026546719041,0.016707692254668265,-0.0029469627985226616,0.008712566432184975,0.012962404897981365,0.004182957475742416,-0.02810586525822819,-0.024274272317353733,-0.002638643257901918,0.02919345725939742,0.023533716600553853,0.001988272340838224,-0.0067033361099228935,-0.0004590470258299041,-0.006289971211879067,-0.012226743074824529,0.012959765334077255,-0.005144013102686607,-0.017101102003022745,-0.023615600278066987,0.009432487711088526,-0.17953666036638108,-0.15472395323824947,-0.022336115084365275,0.0076171026057986375,-0.001958086375144413,-0.008755913387391017,-0.16417023882799198,-0.15179849162827327,0.05013053136350579,-0.022398709389731392,-0.1492702904684606,0.24520354960086033,-0.13674440050784195,-0.13971666401826102,0.033238259625567174,0.018053887195097575,0.005784299876141403,0.4455058471473419,0.450226179334199,0.4331844179109868,-0.06306146616556434,-0.06923367825105002,-0.09275490482082095,0.30066936585023396,0.30425183309095205,0.2856912724385996,0.19765913969266458,0.297947498875417,0.279176160851883,0.4289570557723656,0.024295250608884354,0.012405992975351054,0.008585339376349208,0.4165001020063563,0.020848700515550263,0.013221665169981958,0.017602261984759587,-0.0014044357674498306,0.016008230742578393,0.24615714063429722,0.3968330703165734,1.0,0.3698932456117161,0.23778856943855636,-0.09971570736660947,-0.06986954338355787,0.015484808654357845,0.07279063749674736,0.04333461777581597
